strategy,baseline_tag,ticker,side,entry_date,exit_date,horizon,entry_price,exit_price,raw_return_pct,adjusted_return_pct,stop_hit,target_hit,sector,source_backtest,friction_model,notes
SNIPER,v6_full,GLD,LONG,2024-03-01,,10,192.8900,198.7668,3.046725,2.746725,0,1,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=100; vol_ratio=2.20; stop_price=190.5393; target_price=198.7668
SNIPER,v6_full,GLD,LONG,2024-03-01,,20,192.8900,198.7668,3.046725,2.746725,0,1,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=100; vol_ratio=2.20; stop_price=190.5393; target_price=198.7668
SNIPER,v6_full,XLU,LONG,2024-05-09,,5,33.6700,34.1100,1.306801,1.006801,0,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=88; vol_ratio=1.61; stop_price=32.9246; target_price=35.5335
SNIPER,v6_full,XLU,LONG,2024-05-09,,10,33.6700,33.4100,-0.772201,-1.072201,0,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=88; vol_ratio=1.61; stop_price=32.9246; target_price=35.5335
SNIPER,v6_full,XLU,LONG,2024-05-09,,20,33.6700,33.0100,-1.960202,-2.260202,0,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=88; vol_ratio=1.61; stop_price=32.9246; target_price=35.5335
SNIPER,v6_full,XLP,LONG,2021-08-17,,5,64.4100,63.6935,-1.112465,-1.412465,1,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=74; vol_ratio=1.52; stop_price=63.6935; target_price=66.2013
SNIPER,v6_full,XLP,LONG,2021-08-17,,10,64.4100,63.6935,-1.112465,-1.412465,1,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=74; vol_ratio=1.52; stop_price=63.6935; target_price=66.2013
SNIPER,v6_full,XLP,LONG,2021-08-17,,20,64.4100,63.6935,-1.112465,-1.412465,1,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=74; vol_ratio=1.52; stop_price=63.6935; target_price=66.2013
SNIPER,v6_full,XLP,LONG,2024-09-03,,5,79.4000,79.9000,0.629723,0.329723,0,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=82; vol_ratio=1.72; stop_price=78.3581; target_price=82.0048
SNIPER,v6_full,XLP,LONG,2024-09-03,,10,79.4000,79.7500,0.440806,0.140806,0,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=82; vol_ratio=1.72; stop_price=78.3581; target_price=82.0048
SNIPER,v6_full,XLP,LONG,2024-09-03,,20,79.4000,79.4700,0.088161,-0.211839,0,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=82; vol_ratio=1.72; stop_price=78.3581; target_price=82.0048
SNIPER,v6_full,WMT,LONG,2024-05-31,,5,64.6800,64.7900,0.170068,-0.129932,0,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=83; vol_ratio=1.50; stop_price=62.9169; target_price=69.0877
SNIPER,v6_full,WMT,LONG,2024-05-31,,10,64.6800,65.9200,1.917130,1.617130,0,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=83; vol_ratio=1.50; stop_price=62.9169; target_price=69.0877
SNIPER,v6_full,WMT,LONG,2024-05-31,,20,64.6800,66.3700,2.612863,2.312863,0,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=83; vol_ratio=1.50; stop_price=62.9169; target_price=69.0877
SNIPER,v6_full,WMT,LONG,2024-07-05,,5,68.8900,68.1000,-1.146756,-1.446756,0,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=82; vol_ratio=1.47; stop_price=67.2758; target_price=72.9256
SNIPER,v6_full,WMT,LONG,2024-07-05,,10,68.8900,69.5800,1.001597,0.701597,0,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=82; vol_ratio=1.47; stop_price=67.2758; target_price=72.9256
SNIPER,v6_full,WMT,LONG,2024-07-05,,20,68.8900,67.2758,-2.343200,-2.643200,1,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=82; vol_ratio=1.47; stop_price=67.2758; target_price=72.9256
SNIPER,v6_full,COST,LONG,2020-08-04,,5,312.5100,305.9238,-2.107502,-2.407502,1,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=85; vol_ratio=1.78; stop_price=305.9238; target_price=328.9754
SNIPER,v6_full,COST,LONG,2020-08-04,,10,312.5100,305.9238,-2.107502,-2.407502,1,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=85; vol_ratio=1.78; stop_price=305.9238; target_price=328.9754
SNIPER,v6_full,COST,LONG,2020-08-04,,20,312.5100,305.9238,-2.107502,-2.407502,1,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=85; vol_ratio=1.78; stop_price=305.9238; target_price=328.9754
SNIPER,v6_full,COST,LONG,2020-11-30,,5,361.0100,353.6173,-2.047780,-2.347780,1,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=96; vol_ratio=1.82; stop_price=353.6173; target_price=379.4917
SNIPER,v6_full,COST,LONG,2020-11-30,,10,361.0100,353.6173,-2.047780,-2.347780,1,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=96; vol_ratio=1.82; stop_price=353.6173; target_price=379.4917
SNIPER,v6_full,COST,LONG,2020-11-30,,20,361.0100,353.6173,-2.047780,-2.347780,1,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=96; vol_ratio=1.82; stop_price=353.6173; target_price=379.4917
SNIPER,v6_full,PG,LONG,2023-04-21,,5,145.4800,145.7700,0.199340,-0.100660,0,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=100; vol_ratio=2.55; stop_price=142.5273; target_price=152.8617
SNIPER,v6_full,PG,LONG,2023-04-21,,10,145.4800,145.4400,-0.027495,-0.327495,0,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=100; vol_ratio=2.55; stop_price=142.5273; target_price=152.8617
SNIPER,v6_full,PG,LONG,2023-04-21,,20,145.4800,142.5273,-2.029621,-2.329621,1,0,,research/backtests/sniper_backtest.py,commission_5bps_each_side+slippage_10bps_each_side (RT 30bps),label=v6 — large-cap + SPY 200d MA gate; stop=1.5xATR; target=R:R 2.5; score=100; vol_ratio=2.55; stop_price=142.5273; target_price=152.8617
